id,number,title,state,created_at,closed_at,labels
2393158827,2821,[BUG] pokemon.getMoveEffectiveness will not consider your own abilities that affect type effectiveness,closed,2024-07-05T21:25:16Z,2024-08-26T02:37:26Z,['(Legacy) Bug']
2392977621,2817,[BUG] Cannot choose yes or no option after catching Pokémon,closed,2024-07-05T18:07:32Z,2024-07-05T18:08:07Z,['(Legacy) Bug']
2392870686,2815,[Feature] Ability Swap for evolved Pokemons,closed,2024-07-05T16:18:58Z,2024-07-05T17:13:24Z,[]
2392860420,2814,[BUG] - Double single battle,closed,2024-07-05T16:09:42Z,2024-07-25T06:35:45Z,['(Legacy) Bug']
2392850187,2812,[Feature] IV Scanner QoL,closed,2024-07-05T16:01:03Z,2024-08-18T09:30:06Z,[]
2392829740,2811,[BUG] Tangled Feet does not raise evasiveness (On fusion),closed,2024-07-05T15:44:25Z,2024-07-05T16:03:42Z,['(Legacy) Bug']
2391674421,2798,[BUG] Dark / Flying Dual Type incorrect weaknesses,closed,2024-07-05T02:53:38Z,2024-07-05T15:32:32Z,['(Legacy) Bug']
2391626799,2796,[BUG] Clear Smog does not visually reset Accuracy to 0,open,2024-07-05T01:42:25Z,,"['UI/UX', 'P3 Bug']"
2391606237,2794,[BUG] Encore causes same-move fail in Double Battle on target swap,closed,2024-07-05T01:12:22Z,2024-08-28T01:08:07Z,['(Legacy) Bug']
2390933568,2790,[BUG] Metronome calling Beak Blast hardlocks the game,closed,2024-07-04T13:53:12Z,2024-08-28T01:10:54Z,['(Legacy) Bug']
2389768384,2783,[BUG] Starter Cosplay Pikachu are missing thier signature move ,closed,2024-07-04T01:58:08Z,2024-08-27T20:11:30Z,['(Legacy) Bug']
2389621080,2780,[BUG] [Question] Rare candy used on fainted pokemon,closed,2024-07-03T22:55:23Z,2024-07-03T23:08:37Z,['(Legacy) Bug']
2389486396,2778,[BUG] SacrificialAttrOnHit moves faints the user even if the move does not hit. ,closed,2024-07-03T21:07:43Z,2024-07-05T04:42:42Z,['(Legacy) Bug']
2389265048,2775,[BUG] Commiting in GitHub Desktop causes node error,closed,2024-07-03T19:05:54Z,2024-07-05T16:16:36Z,['(Legacy) Bug']
2388622862,2769,[BUG] Revival Blessing Breaks Double Battles,open,2024-07-03T13:23:58Z,,"['Move', 'P1 Bug']"
2388067858,2767,[BUG] Beat Up deals no damage with the additional hits from Multi-Lens,closed,2024-07-03T08:54:31Z,2024-08-05T05:25:11Z,['(Legacy) Bug']
2386698251,2758,[BUG] Sketch copies move from previous turn even if Smeargle moves second,closed,2024-07-02T16:35:22Z,2024-07-30T14:16:03Z,['(Legacy) Bug']
2386366405,2756,[BUG] Incorrect displayed type effectiveness for Sheer Cold vs. an Ice type,closed,2024-07-02T14:06:58Z,2024-07-02T16:20:46Z,"['(Legacy) Bug', 'Move', 'UI/UX']"
2385243413,2751,[Feature] Is there a way to include summaries as an option for looking at pokemon in the main menu,open,2024-07-02T05:09:24Z,,['Enhancement']
2385158405,2750,[Feature] Double battle save target,open,2024-07-02T04:05:52Z,,['Enhancement']
2384641667,2744,[BUG] Shiny display on team select screen,closed,2024-07-01T20:05:05Z,2024-08-25T00:24:42Z,['(Legacy) Bug']
2384238693,2741,[Feature] Local Co-op Multiplayer,open,2024-07-01T16:18:19Z,,"['Enhancement', 'Game Balance']"
2384183441,2740,"[BUG] Arena traps (spikes, stealth rock, etc.) do not proc on transition to a double battle",closed,2024-07-01T15:49:10Z,2024-12-18T03:08:19Z,['Duplicate']
2382827825,2736,[BUG] Game Crashes If Wild Tries to Steal a Thick Club,closed,2024-07-01T05:03:21Z,2024-07-02T14:31:30Z,"['(Legacy) Bug', 'Item']"
2382754505,2735,[BUG] Hazard moves (Spikes etc.) incorrectly require targets,open,2024-07-01T04:04:51Z,,"['Move', 'P2 Bug']"
2382304092,2725,[BUG] 3 Legendary Eggs and 3 terapagos in a row.,closed,2024-06-30T15:25:11Z,2024-07-02T16:36:30Z,['(Legacy) Bug']
2382055116,2717,[BUG] BGM audio is not consistent in volume anymore,closed,2024-06-30T02:39:41Z,2024-07-01T23:22:15Z,['(Legacy) Bug']
2381898128,2709,[BUG] Player is able to catch pokemon during fly/dig/dive,closed,2024-06-29T18:14:45Z,2024-07-16T15:02:53Z,"['(Legacy) Bug', 'Invalid']"
2381897590,2708,[Feature] [Challenge] EEVEE_ONLY,open,2024-06-29T18:12:44Z,,['Enhancement']
2381886905,2707,[BUG] Color Change & Trace Game Crash,closed,2024-06-29T17:50:39Z,2024-10-10T15:41:37Z,"['Move', 'Ability', 'P1 Bug']"
2381571059,2704,.,closed,2024-06-29T08:00:04Z,2024-06-29T08:39:27Z,['(Legacy) Bug']
2381430646,2701,[BUG] My t2+ shinies dont appear shiny,open,2024-06-29T03:16:38Z,,"['(Legacy) Bug', 'Sprite/Animation']"
2381426800,2700,[BUG] My t2+ shinies dont appear shiny,closed,2024-06-29T03:08:40Z,2024-06-29T03:39:06Z,['(Legacy) Bug']
2381243152,2694,[Feature] Implement Synchronize,closed,2024-06-28T21:43:31Z,2024-09-27T03:14:55Z,"['Enhancement', 'Ability']"
2381192151,2693,[BUG] Eternatus Candy Count Does Not Display Properly On Starter Screen,closed,2024-06-28T21:00:18Z,2024-08-26T07:52:22Z,"['(Legacy) Bug', 'Question']"
2380985722,2689,[BUG] Some POST_APPLY moves are applying effects through protect,closed,2024-06-28T18:48:28Z,2024-08-18T09:31:17Z,"['(Legacy) Bug', 'Move']"
2380533954,2683,Mimikyu Common Shiny Sprite Inconsistency [BUG],closed,2024-06-28T14:10:44Z,2024-06-29T17:54:03Z,['Miscellaneous']
2379588001,2680,[BUG] U-turn incorrectly applies some effects to the switched in Pokemon,closed,2024-06-28T05:08:33Z,2024-08-18T09:34:35Z,['(Legacy) Bug']
2379407434,2675,[BUG] Unable to catch imposter ditto in spliced mode,closed,2024-06-28T02:00:48Z,2024-11-10T05:39:07Z,['(Legacy) Bug']
2379212094,2671,[BUG] Ceaseless Edge does not set up multiple layers of spikes with Multi Lens,closed,2024-06-27T22:44:29Z,2024-07-27T15:40:18Z,"['(Legacy) Bug', 'Move']"
2379082284,2668,[BUG] Boss-bar sections inconsistent in endless mode DOUBLE-BATTLE,closed,2024-06-27T20:58:28Z,2024-06-27T23:55:29Z,"['(Legacy) Bug', 'Game Balance']"
2378904124,2665,[BUG] Sheer Cold not K.O.ing,closed,2024-06-27T19:04:41Z,2024-06-29T19:58:59Z,"['(Legacy) Bug', 'Move']"
2378363454,2661,[BUG] getFusionSpeciesForm() returning undefined (Sigitto),open,2024-06-27T14:42:46Z,,"['Miscellaneous', 'P3 Bug']"
2377651717,2657,"[BUG] Weird, truncated sound cue when hatching eggs, even when muted",open,2024-06-27T09:32:29Z,,"['(Legacy) Bug', 'UI/UX']"
2377610016,2655,[BUG] Accuracy lowered with wide lens?,closed,2024-06-27T09:15:05Z,2024-06-27T10:43:34Z,['(Legacy) Bug']
2377144121,2651,[BUG] weather get covered but shouldnt be,closed,2024-06-27T05:09:46Z,2024-07-29T17:29:33Z,"['(Legacy) Bug', 'Invalid']"
2377081972,2646,[FEATURE] Move items before release,closed,2024-06-27T04:18:39Z,2024-07-25T06:34:00Z,['Enhancement']
2376805415,2643,[BUG] Psychic surge ability does not activate on game reload ,open,2024-06-27T03:19:09Z,,"['(Legacy) Bug', 'Ability']"
2376687660,2641,[BUG] Inconsistencies with multi lens,closed,2024-06-27T02:53:27Z,2024-07-27T23:13:58Z,"['(Legacy) Bug', 'Item']"
2376532704,2636,[BUG] Transforms and imposter copy the foe's HP when they shouldn't.,closed,2024-06-27T01:36:02Z,2024-08-26T08:04:21Z,"['(Legacy) Bug', 'Ability']"
2376524616,2635,[BUG] Imposters breaks the game,closed,2024-06-27T01:25:35Z,2024-11-10T05:39:07Z,"['(Legacy) Bug', 'Ability']"
2376397886,2632,[BUG] Multi Hit Lens No Longer Triggers On Earthquake ,closed,2024-06-26T22:50:10Z,2024-06-27T06:03:01Z,"['(Legacy) Bug', 'Move', 'Item']"
2376370353,2629,"[BUG] ""Tidy Up"" stat raise is influenced by saving & loading sessions",closed,2024-06-26T22:21:42Z,2024-06-27T13:54:38Z,"['(Legacy) Bug', 'Move']"
2375972848,2621,[BUG] Aftermath triggers when the aftermath mon uses explosion or self-destruct,open,2024-06-26T18:07:53Z,,"['Ability', 'P1 Bug']"
2375280724,2620,[BUG][modifier-select-ui-handler] Position of cursor is hard-coded so it's hard to localize,closed,2024-06-26T13:00:26Z,2024-07-25T00:31:15Z,"['(Legacy) Bug', 'UI/UX']"
2374331373,2615,[BUG]Primal Groudon's Desolate Land didnt work with Golduck's'Cloud Nine,closed,2024-06-26T05:37:58Z,2024-06-26T17:10:41Z,['(Legacy) Bug']
2374304851,2614,[BUG] Wave stopped after clear wave at korean language spec,open,2024-06-26T05:13:15Z,,"['Miscellaneous', 'P3 Bug']"
2373917020,2609,[BUG]E4 Lucian dialogue typo,closed,2024-06-26T00:30:35Z,2024-06-26T03:56:10Z,['(Legacy) Bug']
2373915107,2608,[BUG] Splicing together an alive and a fainted pkmn will result in the fusion being alive (at avaraged HP) but displying FNT status,open,2024-06-26T00:29:37Z,,"['Miscellaneous', 'P3 Bug']"
2373914421,2607,[Feature] Add Battle Log,open,2024-06-26T00:29:16Z,,"['Enhancement', 'UI/UX']"
2373273780,2599,[BUG] Substitute Sprite doesn't get called during the Egg Hatch Phase.,closed,2024-06-25T17:42:04Z,2024-12-01T18:07:49Z,"['Miscellaneous', 'P1 Bug']"
2372720575,2593,[BUG] Some event don't stack properly (Here beast boost/mystical fire),closed,2024-06-25T13:34:02Z,2024-06-25T13:48:22Z,['(Legacy) Bug']
2372654379,2591,[BUG] Game Crash when using Primal Groudon on Firefox.,closed,2024-06-25T13:06:37Z,2024-09-03T17:25:14Z,"['(Legacy) Bug', 'Question', 'Miscellaneous']"
2372388273,2588,[BUG] NO CANDIES FROM HATCHING EGGS,closed,2024-06-25T11:03:01Z,2024-06-27T20:14:37Z,['(Legacy) Bug']
2371303934,2577,Pokerogue Type advantage fighting to steel,closed,2024-06-24T23:35:47Z,2024-06-24T23:56:20Z,['(Legacy) Bug']
2371209999,2575,[BUG] leader lino in badlands-180 infinite battle,closed,2024-06-24T22:22:17Z,2024-06-25T06:09:24Z,['(Legacy) Bug']
2370868505,2569,[BUG]: Hard/Softlock when round starts or opening certain eggs,closed,2024-06-24T18:40:41Z,2024-07-24T20:13:36Z,"['(Legacy) Bug', 'Miscellaneous']"
2370778258,2567,"[BUG] Rhyperior ""Solid Rock"" don't work with passive ""Filter"" up",closed,2024-06-24T17:45:36Z,2024-06-25T15:59:41Z,['(Legacy) Bug']
2370468190,2564,[BUG] Transform doesn't update stats changes on time on time,closed,2024-06-24T14:56:39Z,2024-10-23T15:12:55Z,"['(Legacy) Bug', 'Move']"
2369312771,2558,[BUG] Disguise doesn't work?,closed,2024-06-24T06:11:13Z,2024-06-26T02:46:45Z,['(Legacy) Bug']
2368014486,2524,[BUG] Arena Trap dialog prompt doesn't disappear,closed,2024-06-22T20:41:19Z,2024-08-18T09:23:51Z,"['(Legacy) Bug', 'UI/UX']"
2368008049,2523,[BUG] Lures when stacked,closed,2024-06-22T20:24:16Z,2024-06-24T19:26:48Z,['(Legacy) Bug']
2367997245,2522,[Feature] I wish there was a function to find the password,closed,2024-06-22T19:57:23Z,2024-06-22T20:02:00Z,['Invalid']
2367850765,2515,[Feature] Weather Rocks and Terrain Extenders,open,2024-06-22T14:29:45Z,,"['Enhancement', 'Item']"
2367732012,2511,[Feature] Warn player when rebinding keyboard keys that are already in use,open,2024-06-22T10:25:28Z,,"['Enhancement', 'UI/UX']"
2367727034,2510,"[Feature] Allow opening ""Show stats"" and Active Battle Effects/move tracking with one button",open,2024-06-22T10:10:10Z,,"['Enhancement', 'UI/UX']"
2367723409,2508,[BUG] Money did not increase in endless mode.,closed,2024-06-22T09:59:35Z,2024-06-22T11:21:13Z,"['(Legacy) Bug', 'Invalid']"
2367288892,2495,[Feature] Change/Remove breeders in certain biomes,closed,2024-06-21T21:47:41Z,2024-07-24T20:14:13Z,['Enhancement']
2366803337,2491,[Feature] Accessibility: option to turn off flash from OHKO moves and perish song ,closed,2024-06-21T15:45:26Z,2024-07-07T00:23:42Z,['Enhancement']
2366536736,2490,[BUG] Chrome is absolutely wrecked after installing this,closed,2024-06-21T13:19:45Z,2024-07-25T06:34:44Z,['(Legacy) Bug']
2366130193,2488,[BUG] Confusion damage occurs too early,closed,2024-06-21T09:32:19Z,2024-07-24T18:00:17Z,['(Legacy) Bug']
2365932249,2484,Dachsbun's Well Baked Body[BUG],closed,2024-06-21T07:43:05Z,2024-06-22T20:21:30Z,['(Legacy) Bug']
2365810375,2481,[BUG] Spliced Transform,closed,2024-06-21T06:23:35Z,2024-11-10T05:39:06Z,"['Move', 'Ability', 'P1 Bug']"
2365774700,2480,[BUG] Wind rider test fails,closed,2024-06-21T05:55:38Z,2024-06-21T05:57:54Z,['(Legacy) Bug']
2365770408,2479,[BUG] Ice Face test error,closed,2024-06-21T05:51:47Z,2024-06-21T15:01:46Z,['(Legacy) Bug']
2365527288,2472,[BUG] CORS policy error,closed,2024-06-21T01:33:10Z,2024-07-24T06:23:34Z,['(Legacy) Bug']
2365518449,2471,[BUG] SERVER DOWN,closed,2024-06-21T01:21:34Z,2024-06-21T01:54:31Z,['(Legacy) Bug']
2365406352,2469,[BUG] Lum berry (sometimes?) triggers after status damage on switch-in,open,2024-06-20T23:05:31Z,,['(Legacy) Bug']
2365393812,2468,[BUG] Night Shade is unaffected by multi hit lens ,closed,2024-06-20T22:50:01Z,2024-06-20T23:12:46Z,['(Legacy) Bug']
2365254782,2467,[BUG] Golden Punch does not trigger twice on moves that hit more than 1 Pokemon.,open,2024-06-20T20:56:39Z,,['(Legacy) Bug']
2364967762,2464,[BUG] Thousand Arrows grounds the opponent without being used,closed,2024-06-20T17:54:42Z,2024-06-21T15:45:44Z,"['(Legacy) Bug', 'Move']"
2364668538,2458,[Feature] Move the fusion symbol for non-leader on the team screen,closed,2024-06-20T14:59:41Z,2024-06-23T09:25:37Z,[]
2364373641,2453,[Feature] Egg Hatching Time in Pockerogue Game is Too Time-Consuming,closed,2024-06-20T12:53:54Z,2024-06-20T13:20:06Z,[]
2364339267,2452,[Feature] Fusion sprite,closed,2024-06-20T12:37:41Z,2024-07-29T19:41:30Z,['Enhancement']
2364160178,2450,[BUG] Egg gets stuck on white screen,closed,2024-06-20T11:03:53Z,2024-06-21T17:38:58Z,['(Legacy) Bug']
2363959087,2449,Closed,closed,2024-06-20T09:22:12Z,2024-06-20T14:53:53Z,['(Legacy) Bug']
2363844708,2448,[BUG] Poison Heal blocks indirect damage,closed,2024-06-20T08:26:45Z,2024-06-20T19:10:48Z,['(Legacy) Bug']
2363819476,2447,[BUG] Sand attack affected by levitate,closed,2024-06-20T08:14:36Z,2024-08-12T16:27:30Z,['(Legacy) Bug']
2363490760,2439,[BUG] Sheer Force flyout shows up with improper timing,closed,2024-06-20T04:38:08Z,2024-07-24T18:01:12Z,['(Legacy) Bug']
2363479550,2438,[BUG] Sometimes npm run test:silent failed irregularly.,closed,2024-06-20T04:26:10Z,2024-06-20T10:13:13Z,['(Legacy) Bug']
2363371639,2434,"[BUG] Terastallizing messes with either STAB or the ability ""Adaptability""",closed,2024-06-20T02:17:51Z,2024-06-20T04:29:21Z,['(Legacy) Bug']
2363357625,2433,[Enhancement] Add dependabot,closed,2024-06-20T02:01:38Z,2024-09-25T14:07:06Z,['Enhancement']
2363288404,2430,[BUG] Partner Pikachu evolves into Raichu.,closed,2024-06-20T00:25:25Z,2024-06-20T00:34:33Z,['(Legacy) Bug']
2363272625,2429,[BUG] Low Sweep boss attack,closed,2024-06-20T00:08:24Z,2024-06-20T00:15:12Z,['(Legacy) Bug']
2363262501,2427,"[Feature] Skip repeated dialog when Pokemon Endure or Protect more than 1 hit, ",closed,2024-06-19T23:53:43Z,2024-07-29T17:43:01Z,['Enhancement']
2363236709,2426,[Feature] Add Hold Item Descriptions,open,2024-06-19T23:17:11Z,,['Enhancement']
2363232276,2425,[BUG] Using Dive in Double-Battle Causes Replay of Dive Next Battle ,closed,2024-06-19T23:09:39Z,2024-09-14T08:26:40Z,['Duplicate']
2363232113,2424,[BUG] Game Result is not Saved,closed,2024-06-19T23:09:24Z,2024-07-24T06:25:58Z,['(Legacy) Bug']
2363181475,2422,[BUG] Game Settings not saved,closed,2024-06-19T22:00:00Z,2024-07-02T16:39:39Z,['(Legacy) Bug']
2363169157,2420,[Feature] More undefined safety checks,closed,2024-06-19T21:46:08Z,2024-07-25T06:28:54Z,['Enhancement']
2363133378,2418,[BUG] Delta stream only triggering if end result is super effective,closed,2024-06-19T21:09:48Z,2024-07-24T18:01:50Z,['(Legacy) Bug']
2362747145,2414,[BUG] event text bug with Korean i18n in the battle.,closed,2024-06-19T16:20:52Z,2024-06-19T21:47:42Z,['(Legacy) Bug']
2361975383,2402,[Feature] Rework berries (and other consumables),open,2024-06-19T10:23:31Z,,['Enhancement']
2361740515,2400,[BUG] Fusions display dark pokeball icon,open,2024-06-19T08:37:45Z,,['(Legacy) Bug']
2361517834,2398,[BUG] The Legendary egg I had is gone.,closed,2024-06-19T07:11:31Z,2024-07-24T06:26:48Z,['(Legacy) Bug']
2361111911,2394,[BUG]When wild Pokemon use 'return' at weather 'Sunny' game stops,closed,2024-06-19T02:31:46Z,2024-07-02T16:40:26Z,['(Legacy) Bug']
2360818730,2389,[BUG] Delta stream not stopping after being suppresed,open,2024-06-18T22:06:55Z,,"['Move', 'Ability', 'P2 Bug']"
2360667969,2388,[BUG] Ice face cancelling Multi hit attacks,closed,2024-06-18T20:37:38Z,2024-06-19T02:56:45Z,['(Legacy) Bug']
2360607814,2387,Pokemon fainted by destiny bond opens pokemon change screen after shop[BUG],closed,2024-06-18T20:01:06Z,2024-08-24T00:43:47Z,['(Legacy) Bug']
2360533921,2386,starter selection cost[BUG],closed,2024-06-18T19:17:53Z,2024-07-23T23:41:08Z,['(Legacy) Bug']
2360517564,2383,[Feature] Fusion Names Overhaul,open,2024-06-18T19:07:46Z,,['Enhancement']
2360328843,2382,[BUG] Friendly King’s Shield move lowers other Friendly Pokémon’s Attack in double battle when both friendlies are hit by opposing Pokémon’s Breaking Swipe,closed,2024-06-18T17:09:43Z,2024-07-27T23:16:16Z,['(Legacy) Bug']
2360319194,2381,[BUG] 9세대 몬스터 그래픽이 깨졌는데 안고쳐집니다,closed,2024-06-18T17:03:46Z,2024-06-19T22:09:34Z,['(Legacy) Bug']
2360215157,2378,[BUG] Wind Rider ability does not provide immunity,closed,2024-06-18T16:03:40Z,2024-06-18T16:19:33Z,['(Legacy) Bug']
2359992133,2376,[BUG] Getting hit by hail triggers enigma berry,closed,2024-06-18T14:20:56Z,2024-07-23T23:45:32Z,['(Legacy) Bug']
2358982658,2369,[BUG] Unlocked Egg Moves Changed after Beating Classic Mode for the First Time,closed,2024-06-18T06:00:25Z,2024-06-18T06:03:55Z,['(Legacy) Bug']
2358793497,2363,[BUG] Mono Gen Challenge And Evolution,closed,2024-06-18T03:23:51Z,2024-06-18T03:26:57Z,['(Legacy) Bug']
2358695843,2357,[Feature] Reveal your Pokémon line-up when you clear Classic Mode ,closed,2024-06-18T02:06:25Z,2024-09-03T17:21:08Z,['Enhancement']
2358568151,2354,[BUG] Sheer Force edge cases,closed,2024-06-18T00:42:19Z,2024-12-01T04:34:17Z,"['Ability', 'P2 Bug']"
2358558615,2353,[Enhancement] Deprecated packages,closed,2024-06-18T00:33:01Z,2024-08-07T21:34:55Z,['(Legacy) Bug']
2358552959,2352,[BUG] HP not displaying correctly after evolution,closed,2024-06-18T00:27:44Z,2024-09-03T17:21:19Z,['(Legacy) Bug']
2358044903,2347,[BUG] Arena flyout not reflecting spite/eerie spell correctly,closed,2024-06-17T19:04:13Z,2024-08-24T03:10:36Z,['(Legacy) Bug']
2357821039,2344,[Feature] Starter Variable IVs,open,2024-06-17T17:06:19Z,,['Enhancement']
2356743279,2330,[Docs] Inconsistencies in healing moves and abilities,open,2024-06-17T08:34:06Z,,['Enhancement']
2356344297,2319,"[Feature] Reduce UI size AND hide ""Items"" behind a popout menu like ""Active Battle Effects""",open,2024-06-17T04:36:17Z,,['Enhancement']
2356333127,2318,[BUG] Black Pixels appear over Wo-Chien back sprite during battle,closed,2024-06-17T04:26:35Z,2024-08-18T22:57:25Z,['(Legacy) Bug']
2356314804,2317,[Feature] Check IVs in Summary,closed,2024-06-17T04:10:04Z,2024-06-17T21:16:30Z,['Enhancement']
2355991075,2313,[BUG] Delta Stream not activating on refresh and second slot,open,2024-06-16T21:28:18Z,,"['(Legacy) Bug', 'Ability']"
2355978374,2312,[BUG]업적 보상 미지급,closed,2024-06-16T21:04:56Z,2024-06-16T23:44:01Z,['(Legacy) Bug']
2355515097,2290,[Feature]More Uses For Candy,closed,2024-06-16T07:51:29Z,2024-06-16T23:45:17Z,['Enhancement']
2355448199,2286,[BUG] icon of shiny sentret is wrong,closed,2024-06-16T05:57:28Z,2024-07-02T16:41:20Z,['(Legacy) Bug']
2355416310,2283,[BUG] Can move starter selection while managing moves for a selected Pokémon,closed,2024-06-16T04:35:04Z,2024-07-24T06:19:08Z,"['(Legacy) Bug', 'Duplicate']"
2354966008,2260,[BUG] Black screen at new game after certain manipulations,closed,2024-06-15T15:52:22Z,2024-06-16T02:30:49Z,['(Legacy) Bug']
2354851823,2259,[BUG?] Shiny Charm may be bugged during shiny events,closed,2024-06-15T13:19:58Z,2024-06-15T13:34:16Z,['(Legacy) Bug']
2354608690,2247,[Feature] Hotkey to reroll rewards,closed,2024-06-15T07:08:41Z,2024-10-14T05:22:51Z,['Enhancement']
2354287353,2241,[BUG] Stored Power TM learnset is incorrect,closed,2024-06-15T00:21:08Z,2024-07-24T06:19:48Z,['(Legacy) Bug']
2354280537,2237,[BUG] Super-fang is not affected by multi-lens despite being a damage dealing attack,closed,2024-06-15T00:08:11Z,2024-07-24T14:06:23Z,['(Legacy) Bug']
2354277628,2234,[BUG] Sturdy does not reset itself if you heal back to full hp after tanking a hit,closed,2024-06-15T00:02:25Z,2024-07-24T06:04:49Z,['(Legacy) Bug']
2354268521,2233,[BUG] Frisked abilities does not set the revealedAbility flag,closed,2024-06-14T23:53:11Z,2024-06-15T00:18:22Z,['(Legacy) Bug']
2354223849,2232,[BUG] Sprites broke down and pulled the wrong ones,closed,2024-06-14T23:17:53Z,2024-06-16T23:49:39Z,['(Legacy) Bug']
2354001968,2223,Pokerogue Ability Display [Maybe a BUG],closed,2024-06-14T19:58:04Z,2024-06-16T23:45:55Z,['(Legacy) Bug']
2353990413,2220,Togedemaru sprite glitch[BUG],closed,2024-06-14T19:49:35Z,2024-06-16T23:46:09Z,['(Legacy) Bug']
2353851538,2209,[BUG] Stuck in Ice Cave on Endless,closed,2024-06-14T18:07:55Z,2024-06-16T23:46:48Z,['(Legacy) Bug']
2353804151,2208,[BUG],closed,2024-06-14T17:32:04Z,2024-07-24T06:20:13Z,['(Legacy) Bug']
2353756544,2205,[BUG]can not continue the game,closed,2024-06-14T16:56:15Z,2024-06-14T19:02:27Z,['(Legacy) Bug']
2353647928,2203,[BUG] voucher cheating,closed,2024-06-14T15:48:50Z,2024-06-16T18:46:30Z,['(Legacy) Bug']
2353542211,2202,[Feature] Batch hatching/skipping option plus customizable options for it.,closed,2024-06-14T14:48:11Z,2024-10-14T05:24:03Z,['Enhancement']
2353401127,2201,[BUG] Softlock after releasing lead mid battle.,closed,2024-06-14T13:33:57Z,2024-09-03T17:31:28Z,['(Legacy) Bug']
2352536698,2196,[BUG] Max Mushrooms and Mega Not Both Functional,closed,2024-06-14T05:23:20Z,2024-07-30T05:01:02Z,['(Legacy) Bug']
2352296163,2193,[BUG] PokeRouge presses the A button repeatedly sometimes,closed,2024-06-14T01:16:34Z,2024-07-23T19:04:33Z,"['(Legacy) Bug', 'Duplicate']"
2352247688,2191,[Feature] Saved Starter Pokemon Teams + Default Abilties/Natures/etc,closed,2024-06-14T00:13:13Z,2024-06-17T22:22:34Z,['Enhancement']
2352235064,2190,[BUG] Soft lock after roar on double battle. Video & console logs provided.,closed,2024-06-13T23:57:19Z,2024-08-18T09:38:16Z,['(Legacy) Bug']
2352113841,2186,[Feature] Support for numpad keys on mobile,open,2024-06-13T21:41:49Z,,['Enhancement']
2351692548,2180,[Feature] Add scroll for starter select ui,closed,2024-06-13T17:23:20Z,2024-07-24T20:09:42Z,['Enhancement']
2350964884,2173,[BUG] Softlocked after choosign reward,closed,2024-06-13T12:01:52Z,2024-06-13T13:17:23Z,['(Legacy) Bug']
2350786708,2172,[BUG] Incorrect cursor wrapping in audio settings,closed,2024-06-13T10:30:31Z,2024-06-13T16:02:38Z,['(Legacy) Bug']
2349819469,2156,[Feature] Move egg list and egg gacha in menu,open,2024-06-12T23:09:45Z,,['Enhancement']
2349601202,2151,[BUG] Reviving using Reviver Seed while transformed resets the transform but doesn't update the sprite ,closed,2024-06-12T20:11:27Z,2024-06-12T22:08:16Z,['(Legacy) Bug']
2349477364,2148,[BUG] Scrappy ability procs outside of battle,closed,2024-06-12T18:51:35Z,2024-06-12T20:02:30Z,['(Legacy) Bug']
2349411496,2144,[BUG] Game does not progress after Honey Gather triggers when catching Combee,closed,2024-06-12T18:09:38Z,2024-07-02T16:43:16Z,['(Legacy) Bug']
2349221309,2140,[Feature] Changes to late classic mode Rival. (SPOILERS),closed,2024-06-12T16:41:29Z,2024-09-03T17:22:24Z,['Enhancement']
2349157893,2138,[Feature] Ribbons for Challenge Run Wins,open,2024-06-12T16:10:12Z,,['Enhancement']
2348745449,2131,[BUG] Eiscue causes a bug.,closed,2024-06-12T13:12:07Z,2024-06-12T13:58:31Z,['(Legacy) Bug']
2348613581,2128,Password issues,closed,2024-06-12T12:10:30Z,2024-06-12T12:20:38Z,['(Legacy) Bug']
2348530636,2126,"[BUG] Missing Token when fetching ""account/info""",closed,2024-06-12T11:27:29Z,2024-06-15T14:10:47Z,['(Legacy) Bug']
2348063768,2123,[BUG] Water absorb activating on every multi-hit strike,closed,2024-06-12T07:45:49Z,2024-06-13T18:23:14Z,['(Legacy) Bug']
2347994179,2119,[BUG]Graphical bug on level up screen,closed,2024-06-12T07:09:57Z,2024-06-16T18:47:06Z,"['(Legacy) Bug', 'Duplicate']"
2347852763,2118,[Feature] Save targets for double battles,open,2024-06-12T05:39:02Z,,['Enhancement']
2347777398,2116,[BUG] Mono-Gen soft-lock: catching new Pokemon of wrong gen when all others are fainted,closed,2024-06-12T04:27:23Z,2025-01-20T06:22:02Z,['(Legacy) Bug']
2347574813,2113,Regarding the Aesthetic Issue of the New Simplified Chinese Font[Feature],closed,2024-06-12T01:27:54Z,2024-07-25T03:11:14Z,['Enhancement']
2347352324,2107,[BUG] Entry hazards sometimes not triggering on switched in pokemon,closed,2024-06-11T21:38:06Z,2024-06-12T07:04:58Z,['(Legacy) Bug']
2347337418,2106,Xbox Controllers are Disconnecting from PC shortly after Booting Game[BUG],open,2024-06-11T21:26:19Z,,['(Legacy) Bug']
2347153050,2103,[Feature] Start the game with both male and female starter pokemon,closed,2024-06-11T19:39:57Z,2024-09-02T19:44:17Z,['Enhancement']
2346698464,2095,[Feature] More dialogue for evil team grunts,closed,2024-06-11T15:16:47Z,2024-08-09T18:00:56Z,['Enhancement']
2346598674,2093,[BUG] Mismatch in code between BST and actual stats for some Pokemon,closed,2024-06-11T14:34:03Z,2024-06-12T01:40:01Z,['(Legacy) Bug']
2346171735,2089,[BUG] Text rendering issues,closed,2024-06-11T11:27:56Z,2024-06-16T23:48:07Z,['(Legacy) Bug']
